fdc_id,wweia_food_category,wweia_food_category_description,full food code description,food_code,keyword,Schema Code,Grandparent
2344680,8406,Mustard and other condiments,"Lime juice, 100%, canned or bottled",61207200,Lime juice,"61 Citrus fruits, juices",Fruits
2344803,8406,Mustard and other condiments,Chutney,63409020,Chutney,63 Other fruits,Fruits
2344845,8406,Mustard and other condiments,Vinegar,64401000,Vinegar,64 Fruit juices and nectars excluding citrus,Fruits
2345257,8406,Mustard and other condiments,Hot Thai sauce,74403000,Hot Thai sauce,"74 Tomatoes, tomato mixtures",Vegetables
2345264,8406,Mustard and other condiments,Buffalo sauce,74406060,Buffalo sauce,"74 Tomatoes, tomato mixtures",Vegetables
2345267,8406,Mustard and other condiments,Puerto Rican seasoning with ham,74410110,Puerto Rican seasoning with ham,"74 Tomatoes, tomato mixtures",Vegetables
2345268,8406,Mustard and other condiments,Puerto Rican seasoning with ham and tomato sauce,74415110,Puerto Rican seasoning with ham and tomato sauce,"74 Tomatoes, tomato mixtures",Vegetables
2345269,8406,Mustard and other condiments,Puerto Rican seasoning without ham and tomato sauce,74420110,Puerto Rican seasoning without ham and tomato sauce,"74 Tomatoes, tomato mixtures",Vegetables
2345306,8406,Mustard and other condiments,"Garlic, raw",75111500,Garlic,75 Other vegetables,Vegetables
2345318,8406,Mustard and other condiments,"Pepper, hot chili, raw",75121000,Pepper,75 Other vegetables,Vegetables
2345455,8406,Mustard and other condiments,"Garlic, cooked",75217400,Garlic,75 Other vegetables,Vegetables
2345501,8406,Mustard and other condiments,"Hot peppers, cooked",75226111,Hot peppers,75 Other vegetables,Vegetables
2345502,8406,Mustard and other condiments,Pimiento,75226700,Pimiento,75 Other vegetables,Vegetables
2345533,8406,Mustard and other condiments,Yeast extract spread,75236500,Yeast extract spread,75 Other vegetables,Vegetables
2345610,8406,Mustard and other condiments,Horseradish,75503090,Horseradish,75 Other vegetables,Vegetables
2345612,8406,Mustard and other condiments,Mustard,75506010,Mustard,75 Other vegetables,Vegetables
2345613,8406,Mustard and other condiments,Honey mustard dip,75506100,Honey mustard dip,75 Other vegetables,Vegetables
2345620,8406,Mustard and other condiments,Hot pepper sauce,75511010,Hot pepper sauce,75 Other vegetables,Vegetables
2345630,8406,Mustard and other condiments,Wasabi paste,75534550,Wasabi paste,75 Other vegetables,Vegetables
2345731,8406,Mustard and other condiments,Horseradish sauce,81302060,Horseradish sauce,81 Fats,Other
2345733,8406,Mustard and other condiments,Fry sauce,81308100,Fry sauce,81 Fats,Other
2345856,8406,Mustard and other condiments,Sweet and sour sauce,91361010,Sweet and sour sauce,"91 Sugars, sweets",Other
2345858,8406,Mustard and other condiments,Duck sauce,91361050,Duck sauce,"91 Sugars, sweets",Other
2342958,3744,Vegetable sandwiches/burgers,"Veggie burger, on bun",41901010,Veggie burger,41 Legumes,Proteins
2342959,3744,Vegetable sandwiches/burgers,"Veggie burger, on bun, with cheese",41901020,Veggie burger,41 Legumes,Proteins
2342960,3744,Vegetable sandwiches/burgers,Falafel sandwich,41901030,Falafel sandwich,41 Legumes,Proteins
2343132,3744,Vegetable sandwiches/burgers,Bruschetta,51136000,Bruschetta,"51 Yeast breads, rolls",Grains
2344620,3744,Vegetable sandwiches/burgers,Vegetable sandwich on white,58200210,Vegetable sandwich on white,"58 Grain mixtures, frozen meals, soups",Grains
2344621,3744,Vegetable sandwiches/burgers,"Vegetable sandwich on white, with cheese",58200220,Vegetable sandwich on white,"58 Grain mixtures, frozen meals, soups",Grains
2344622,3744,Vegetable sandwiches/burgers,Vegetable sandwich on wheat,58200230,Vegetable sandwich on wheat,"58 Grain mixtures, frozen meals, soups",Grains
2344623,3744,Vegetable sandwiches/burgers,"Vegetable sandwich on wheat, with cheese",58200240,Vegetable sandwich on wheat,"58 Grain mixtures, frozen meals, soups",Grains
2344624,3744,Vegetable sandwiches/burgers,Vegetable sandwich wrap,58200250,Vegetable sandwich wrap,"58 Grain mixtures, frozen meals, soups",Grains
2345281,3744,Vegetable sandwiches/burgers,Tomato sandwich on white,74701000,Tomato sandwich on white,"74 Tomatoes, tomato mixtures",Vegetables
2345282,3744,Vegetable sandwiches/burgers,Tomato sandwich on wheat,74701010,Tomato sandwich on wheat,"74 Tomatoes, tomato mixtures",Vegetables
2342961,2804,Nuts and seeds,"Nuts, NFS",42100050,Nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342962,2804,Nuts and seeds,"Almonds, NFS",42100100,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342963,2804,Nuts and seeds,"Almonds, unroasted",42101000,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342964,2804,Nuts and seeds,"Almonds, salted",42101110,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342965,2804,Nuts and seeds,"Almonds, lightly salted",42101120,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342966,2804,Nuts and seeds,"Almonds, unsalted",42101130,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342967,2804,Nuts and seeds,"Almonds, flavored",42101300,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342968,2804,Nuts and seeds,"Almonds, honey roasted",42101350,Almonds,"42 Nuts, nut butters, nut mixtures",Proteins
2342969,2804,Nuts and seeds,Brazil nuts,42102000,Brazil nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342970,2804,Nuts and seeds,"Cashews, NFS",42104000,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342971,2804,Nuts and seeds,"Cashews, unroasted",42104050,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342972,2804,Nuts and seeds,"Cashews, salted",42104100,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342973,2804,Nuts and seeds,"Cashews, lightly salted",42104105,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342974,2804,Nuts and seeds,"Cashews, unsalted",42104110,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342975,2804,Nuts and seeds,"Cashews, honey roasted",42104500,Cashews,"42 Nuts, nut butters, nut mixtures",Proteins
2342976,2804,Nuts and seeds,Chestnuts,42105000,Chestnuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342977,2804,Nuts and seeds,"Coconut, fresh",42106000,Coconut,"42 Nuts, nut butters, nut mixtures",Proteins
2342978,2804,Nuts and seeds,"Coconut, packaged",42106020,Coconut,"42 Nuts, nut butters, nut mixtures",Proteins
2342979,2804,Nuts and seeds,Hazelnuts,42107000,Hazelnuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342980,2804,Nuts and seeds,Macadamia nuts,42109100,Macadamia nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342981,2804,Nuts and seeds,"Mixed nuts, NFS",42110000,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342982,2804,Nuts and seeds,"Mixed nuts, unroasted",42110050,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342983,2804,Nuts and seeds,"Mixed nuts, with peanuts, salted",42110100,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342984,2804,Nuts and seeds,"Mixed nuts, with peanuts, lightly salted",42110110,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342985,2804,Nuts and seeds,"Mixed nuts, with peanuts, unsalted",42110120,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342986,2804,Nuts and seeds,"Mixed nuts, without peanuts, salted",42110150,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342987,2804,Nuts and seeds,"Mixed nuts, without peanuts, unsalted",42110160,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342988,2804,Nuts and seeds,"Mixed nuts, honey roasted",42110300,Mixed nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342989,2804,Nuts and seeds,"Peanuts, NFS",42111000,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342990,2804,Nuts and seeds,"Peanuts, boiled",42111030,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342991,2804,Nuts and seeds,"Peanuts, unroasted",42111040,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342992,2804,Nuts and seeds,"Peanuts, roasted, salted",42111100,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342993,2804,Nuts and seeds,"Peanuts, roasted, unsalted",42111110,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342994,2804,Nuts and seeds,"Peanuts, dry roasted, salted",42111200,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342995,2804,Nuts and seeds,"Peanuts, dry roasted, lightly salted",42111205,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342996,2804,Nuts and seeds,"Peanuts, dry roasted, unsalted",42111210,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342997,2804,Nuts and seeds,"Peanuts, honey roasted",42111500,Peanuts,"42 Nuts, nut butters, nut mixtures",Proteins
2342998,2804,Nuts and seeds,"Pecans, NFS",42112000,Pecans,"42 Nuts, nut butters, nut mixtures",Proteins
2342999,2804,Nuts and seeds,"Pecans, unroasted",42112100,Pecans,"42 Nuts, nut butters, nut mixtures",Proteins
2343000,2804,Nuts and seeds,"Pecans, salted",42112200,Pecans,"42 Nuts, nut butters, nut mixtures",Proteins
2343001,2804,Nuts and seeds,"Pecans, unsalted",42112210,Pecans,"42 Nuts, nut butters, nut mixtures",Proteins
2343002,2804,Nuts and seeds,"Pecans, honey roasted",42112300,Pecans,"42 Nuts, nut butters, nut mixtures",Proteins
2343003,2804,Nuts and seeds,Pine nuts,42113000,Pine nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343004,2804,Nuts and seeds,"Pistachio nuts, NFS",42114130,Pistachio nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343005,2804,Nuts and seeds,"Pistachio nuts, salted",42114140,Pistachio nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343006,2804,Nuts and seeds,"Pistachio nuts, lightly salted",42114142,Pistachio nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343007,2804,Nuts and seeds,"Pistachio nuts, unsalted",42114145,Pistachio nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343008,2804,Nuts and seeds,"Walnuts, excluding honey roasted",42116000,Walnuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343009,2804,Nuts and seeds,"Walnuts, honey roasted",42116100,Walnuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343010,2804,Nuts and seeds,Almond butter,42200500,Almond butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343011,2804,Nuts and seeds,"Almond butter, lower sodium",42200510,Almond butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343012,2804,Nuts and seeds,Almond paste,42200600,Almond paste,"42 Nuts, nut butters, nut mixtures",Proteins
2343013,2804,Nuts and seeds,Cashew butter,42201000,Cashew butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343014,2804,Nuts and seeds,Peanut butter,42202000,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343015,2804,Nuts and seeds,"Peanut butter, lower sodium",42202010,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343016,2804,Nuts and seeds,"Peanut butter, lower sodium and lower sugar",42202100,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343017,2804,Nuts and seeds,"Peanut butter, lower sugar",42202130,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343018,2804,Nuts and seeds,"Peanut butter, reduced fat",42202150,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343019,2804,Nuts and seeds,"Peanut butter, vitamin and mineral fortified",42202200,Peanut butter,"42 Nuts, nut butters, nut mixtures",Proteins
2343020,2804,Nuts and seeds,Peanut butter and jelly,42203000,Peanut butter and jelly,"42 Nuts, nut butters, nut mixtures",Proteins
2343021,2804,Nuts and seeds,Peanut butter and chocolate spread,42203100,Peanut butter and chocolate spread,"42 Nuts, nut butters, nut mixtures",Proteins
2343049,2804,Nuts and seeds,"Trail mix, NFS",42500000,Trail mix,"42 Nuts, nut butters, nut mixtures",Proteins
2343050,2804,Nuts and seeds,Trail mix with nuts,42500100,Trail mix with nuts,"42 Nuts, nut butters, nut mixtures",Proteins
2343051,2804,Nuts and seeds,Trail mix with nuts and fruit,42501000,Trail mix with nuts and fruit,"42 Nuts, nut butters, nut mixtures",Proteins
2343052,2804,Nuts and seeds,Trail mix with chocolate,42501500,Trail mix with chocolate,"42 Nuts, nut butters, nut mixtures",Proteins
2343053,2804,Nuts and seeds,"Trail mix with pretzels, cereal, or granola",42502100,Trail mix with pretzels,"42 Nuts, nut butters, nut mixtures",Proteins
2343054,2804,Nuts and seeds,"Pumpkin seeds, NFS",43101050,Pumpkin seeds,43 Seeds and seed mixtures,Proteins
2343055,2804,Nuts and seeds,"Pumpkin seeds, salted",43101100,Pumpkin seeds,43 Seeds and seed mixtures,Proteins
2343056,2804,Nuts and seeds,"Pumpkin seeds, unsalted",43101150,Pumpkin seeds,43 Seeds and seed mixtures,Proteins
2343057,2804,Nuts and seeds,"Sunflower seeds, plain, unsalted",43102000,Sunflower seeds,43 Seeds and seed mixtures,Proteins
2343058,2804,Nuts and seeds,"Sunflower seeds, plain, salted",43102100,Sunflower seeds,43 Seeds and seed mixtures,Proteins
2343059,2804,Nuts and seeds,"Sunflower seeds, flavored",43102300,Sunflower seeds,43 Seeds and seed mixtures,Proteins
2343060,2804,Nuts and seeds,"Sunflower seeds, NFS",43102400,Sunflower seeds,43 Seeds and seed mixtures,Proteins
2343061,2804,Nuts and seeds,Sesame seeds,43103000,Sesame seeds,43 Seeds and seed mixtures,Proteins
2343062,2804,Nuts and seeds,Tahini,43103300,Tahini,43 Seeds and seed mixtures,Proteins
2343063,2804,Nuts and seeds,Flax seeds,43104000,Flax seeds,43 Seeds and seed mixtures,Proteins
2343064,2804,Nuts and seeds,Mixed seeds,43107000,Mixed seeds,43 Seeds and seed mixtures,Proteins
2343065,2804,Nuts and seeds,Chia seeds,43108010,Chia seeds,43 Seeds and seed mixtures,Proteins
2343025,3722,Peanut butter and jelly sandwiches,"Peanut butter sandwich, NFS",42301010,Peanut butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343026,3722,Peanut butter and jelly sandwiches,"Peanut butter sandwich, with regular peanut butter, on white bread",42301015,Peanut butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343027,3722,Peanut butter and jelly sandwiches,"Peanut butter sandwich, with regular peanut butter, on wheat bread",42301020,Peanut butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343028,3722,Peanut butter and jelly sandwiches,"Peanut butter sandwich, with reduced fat peanut butter, on white bread",42301115,Peanut butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343029,3722,Peanut butter and jelly sandwiches,"Peanut butter sandwich, with reduced fat peanut butter, on wheat bread",42301120,Peanut butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343030,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, NFS",42302010,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343031,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on white bread",42302015,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343032,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with regular peanut butter, regular jelly, on wheat bread",42302020,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343033,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with reduced fat peanut butter, on white bread",42302055,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343034,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with reduced fat peanut butter, on wheat bread",42302060,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343035,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on white bread",42302105,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343036,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, with regular peanut butter, reduced sugar jelly, on wheat bread",42302110,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343037,3722,Peanut butter and jelly sandwiches,"Peanut butter and jelly sandwich, frozen commercial product without crusts",42303100,Peanut butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343038,3722,Peanut butter and jelly sandwiches,"Almond butter sandwich, on white bread",42304010,Almond butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343039,3722,Peanut butter and jelly sandwiches,"Almond butter sandwich, on wheat bread",42304020,Almond butter sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343040,3722,Peanut butter and jelly sandwiches,"Almond butter and jelly sandwich, on white bread",42304030,Almond butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
2343041,3722,Peanut butter and jelly sandwiches,"Almond butter and jelly sandwich, on wheat bread",42304040,Almond butter and jelly sandwich,"42 Nuts, nut butters, nut mixtures",Proteins
